,Id,MSSubClass,MSZoning,Street,LotShape,Utilities,HouseStyle,OverallQual,OverallCond,RoofStyle,ExterCond,Foundation,BsmtCond,GarageCars,Fence,SaleType,SaleCondition
1188,2649,20,RL,Pave,Reg,AllPub,1Story,5,7,Hip,TA,CBlock,TA,1,None,WD,Normal
1189,2650,120,RL,Pave,Reg,AllPub,1Story,7,7,Gable,TA,CBlock,TA,1,None,WD,Normal
1190,2651,160,RL,Pave,Reg,AllPub,2Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1191,2652,60,RL,Pave,IR1,AllPub,2Story,9,5,Hip,TA,PConc,Gd,3,None,New,Partial
1192,2653,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1193,2654,20,RL,Pave,Reg,AllPub,1Story,7,5,Hip,TA,PConc,Gd,3,None,New,Partial
1194,2655,20,RL,Pave,IR1,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,WD,Normal
1195,2656,60,RL,Pave,IR1,AllPub,2Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
1196,2657,60,RL,Pave,IR1,AllPub,2Story,9,5,Gable,TA,PConc,Gd,2,None,New,Partial
1197,2658,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
1198,2659,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
1199,2660,60,RL,Pave,IR1,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,New,Partial
1200,2661,20,RL,Pave,IR1,AllPub,1Story,9,5,Gable,TA,PConc,TA,3,None,New,Partial
1201,2662,20,RL,Pave,IR1,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,WD,Normal
1202,2663,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1203,2664,120,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,TA,2,None,WD,Normal
1204,2665,20,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,Gd,3,None,New,Partial
1205,2666,120,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,Gd,2,None,New,Partial
1206,2667,60,RL,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,New,Partial
1207,2668,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1208,2669,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,New,Partial
1209,2670,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
1210,2671,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1211,2672,120,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1212,2673,120,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1213,2674,120,RM,Pave,Reg,AllPub,1Story,7,5,Hip,TA,PConc,TA,2,None,WD,Normal
1214,2675,120,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1215,2676,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1216,2677,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1217,2678,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,New,Partial
1218,2679,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1219,2680,60,RL,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1220,2681,60,RL,Pave,IR1,AllPub,2Story,9,5,Gable,TA,PConc,TA,3,None,WD,Normal
1221,2682,60,RL,Pave,IR1,AllPub,2Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
1222,2683,60,RL,Pave,IR1,AllPub,2Story,9,5,Hip,Gd,PConc,TA,3,None,WD,Normal
1223,2684,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,GdPrv,WD,Normal
1224,2685,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1225,2686,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,Gd,2,None,New,Partial
1226,2687,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,Gd,3,None,New,Partial
1227,2688,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
1228,2689,20,FV,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,New,Partial
1229,2690,60,FV,Pave,Reg,AllPub,2Story,9,5,Gable,TA,PConc,TA,3,None,New,Partial
1230,2691,60,FV,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1231,2692,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,PConc,TA,0,None,WD,Normal
1232,2693,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1233,2694,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,0,None,New,Partial
1234,2695,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1235,2696,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1236,2697,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,GdPrv,WD,Normal
1237,2698,60,RL,Pave,IR2,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Family
1238,2699,120,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1239,2700,120,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1240,2701,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1241,2702,20,RL,Pave,Reg,AllPub,1Story,5,4,Hip,TA,CBlock,TA,2,None,WD,Normal
1242,2703,90,RM,Pave,Reg,AllPub,1.5Fin,6,6,Gable,Gd,CBlock,None,2,None,WD,Normal
1243,2704,20,RL,Pave,IR1,AllPub,1Story,5,6,Hip,TA,CBlock,TA,2,MnPrv,WD,Normal
1244,2705,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1245,2706,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,MnPrv,COD,Normal
1246,2707,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,PConc,TA,2,None,WD,Normal
1247,2708,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1248,2709,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,CBlock,TA,0,GdWo,WD,Normal
1249,2710,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1250,2711,80,RL,Pave,IR1,AllPub,SLvl,7,4,Gable,Fa,CBlock,TA,2,GdPrv,WD,Normal
1251,2712,60,RL,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1252,2713,120,FV,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1253,2714,160,FV,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1254,2715,160,FV,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1255,2716,160,FV,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1256,2717,60,FV,Pave,IR1,AllPub,2Story,7,5,Hip,TA,PConc,TA,1,GdPrv,WD,Normal
1257,2718,20,FV,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1258,2719,190,RL,Pave,IR1,AllPub,1Story,5,6,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
1259,2720,20,RL,Pave,Reg,AllPub,1Story,7,6,Hip,TA,CBlock,TA,2,None,WD,Normal
1260,2721,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1261,2722,60,RL,Pave,Reg,AllPub,2Story,5,5,Gable,TA,CBlock,Fa,2,None,WD,Normal
1262,2723,20,RL,Pave,Reg,AllPub,1Story,6,7,Hip,TA,CBlock,TA,2,None,WD,Abnorml
1263,2724,85,RL,Pave,Reg,AllPub,SFoyer,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1264,2725,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1265,2726,80,RL,Pave,Reg,AllPub,SLvl,5,7,Gable,TA,PConc,TA,1,None,WD,Normal
1266,2727,190,RL,Pave,Reg,AllPub,1Story,6,7,Hip,Gd,PConc,TA,1,MnPrv,WD,Abnorml
1267,2728,20,RL,Pave,IR1,AllPub,1Story,6,6,Hip,TA,CBlock,TA,2,None,WD,Normal
1268,2729,60,RL,Pave,Reg,AllPub,2Story,5,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1269,2730,20,RL,Pave,Reg,AllPub,1Story,5,7,Hip,TA,CBlock,TA,1,MnPrv,WD,Normal
1270,2731,30,RL,Pave,Reg,AllPub,1Story,6,8,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1271,2732,20,RL,Pave,Reg,AllPub,1Story,5,7,Hip,TA,CBlock,TA,1,GdWo,WD,Normal
1272,2733,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1273,2734,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,Gd,CBlock,TA,1,MnPrv,WD,Partial
1274,2735,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1275,2736,60,RL,Pave,Reg,AllPub,2Story,5,6,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1276,2737,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,Gd,CBlock,TA,1,MnPrv,WD,Normal
1277,2738,90,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1278,2739,80,RL,Pave,IR1,AllPub,SLvl,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1279,2740,20,RL,Pave,IR1,AllPub,1Story,6,7,Hip,TA,CBlock,TA,2,None,WD,Normal
1280,2741,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,GdPrv,WD,Normal
1281,2742,20,RL,Pave,IR1,AllPub,1Story,6,6,Hip,TA,CBlock,TA,2,None,WD,Normal
1282,2743,80,RL,Pave,Reg,AllPub,SLvl,5,6,Hip,TA,CBlock,TA,1,MnPrv,WD,Normal
1283,2744,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1284,2745,20,RL,Pave,Reg,AllPub,1Story,6,8,Hip,Gd,CBlock,TA,1,None,WD,Abnorml
1285,2746,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1286,2747,20,RL,Pave,Reg,AllPub,1Story,6,6,Hip,TA,CBlock,TA,2,None,WD,Normal
1287,2748,80,RL,Pave,Reg,AllPub,SLvl,5,7,Gable,TA,CBlock,TA,2,GdWo,WD,Normal
1288,2749,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,None,WD,Normal
1289,2750,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1290,2751,20,RL,Pave,Reg,AllPub,1Story,5,6,Hip,TA,CBlock,TA,1,None,WD,Normal
1291,2752,30,RL,Pave,Reg,AllPub,1Story,7,5,Hip,TA,CBlock,TA,3,None,COD,Abnorml
1292,2753,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,2,None,WD,Normal
1293,2754,190,RL,Pave,Reg,AllPub,1.5Fin,5,5,Gable,Fa,CBlock,TA,3,None,WD,Normal
1294,2755,50,RL,Pave,Reg,AllPub,1.5Fin,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1295,2756,30,RL,Pave,Reg,AllPub,1Story,3,8,Gable,Gd,PConc,TA,1,None,WD,Normal
1296,2757,30,RL,Pave,Reg,AllPub,1Story,3,3,Hip,Fa,CBlock,TA,2,None,WD,Normal
1297,2758,50,RL,Pave,Reg,AllPub,1.5Fin,4,8,Gable,Gd,BrkTil,Fa,1,None,WD,Normal
1298,2759,70,RL,Pave,Reg,AllPub,2Story,6,8,Gable,Ex,CBlock,TA,2,None,WD,Normal
1299,2760,50,RL,Pave,Reg,AllPub,1.5Fin,4,4,Gable,TA,BrkTil,TA,2,None,COD,Abnorml
1300,2761,80,RL,Pave,Reg,AllPub,SLvl,6,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1301,2762,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1302,2763,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1303,2764,20,RL,Pave,Reg,AllPub,1Story,7,5,Hip,TA,Slab,None,2,None,WD,Normal
1304,2765,60,RL,Pave,IR1,AllPub,2Story,7,8,Gable,TA,CBlock,TA,2,None,WD,Normal
1305,2766,50,RL,Pave,Reg,AllPub,1.5Fin,4,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1306,2767,90,RL,Pave,Reg,AllPub,1Story,3,4,Gable,TA,Slab,None,2,None,WD,Normal
1307,2768,90,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,Fa,0,None,WD,Normal
1308,2769,20,RL,Pave,Reg,AllPub,1Story,5,4,Hip,TA,CBlock,TA,1,None,WD,Normal
1309,2770,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1310,2771,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,GdWo,WD,Normal
1311,2772,190,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,CBlock,TA,0,None,WD,Normal
1312,2773,70,RM,Pave,Reg,AllPub,2Story,5,8,Hip,Gd,PConc,TA,2,None,WD,Normal
1313,2774,50,RM,Pave,Reg,AllPub,1.5Fin,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1314,2775,50,RM,Pave,Reg,AllPub,1.5Fin,4,6,Gable,TA,PConc,Fa,1,None,WD,Normal
1315,2776,50,RM,Pave,Reg,AllPub,1.5Fin,6,8,Gable,TA,BrkTil,TA,2,None,WD,Normal
1316,2777,70,RM,Pave,Reg,AllPub,2Story,7,7,Gable,TA,Stone,TA,2,None,WD,Normal
1317,2778,70,RM,Pave,Reg,AllPub,2Story,7,8,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1318,2779,190,RM,Pave,Reg,AllPub,1.5Fin,4,6,Gable,TA,PConc,TA,2,None,WD,Normal
1319,2780,30,RM,Pave,Reg,AllPub,1Story,6,5,Gable,TA,BrkTil,Fa,1,MnPrv,COD,Abnorml
1320,2781,30,RM,Pave,Reg,AllPub,1Story,5,7,Gable,TA,BrkTil,Fa,1,None,WD,Normal
1321,2782,20,RM,Pave,Reg,AllPub,1Story,4,5,Gable,TA,CBlock,TA,1,None,COD,Normal
1322,2783,70,RM,Pave,Reg,AllPub,2Story,3,5,Gable,TA,BrkTil,Fa,1,None,WD,Normal
1323,2784,190,RM,Pave,Reg,AllPub,1Story,5,7,Hip,TA,CBlock,TA,2,None,WD,Normal
1324,2785,50,RM,Pave,Reg,AllPub,1.5Fin,5,7,Gable,Gd,PConc,TA,2,MnPrv,WD,Normal
1325,2786,30,RM,Pave,Reg,AllPub,1Story,3,5,Gable,TA,BrkTil,TA,1,None,WD,Normal
1326,2787,50,RM,Pave,Reg,AllPub,1.5Fin,6,7,Gable,TA,CBlock,TA,1,GdWo,WD,Normal
1327,2788,30,RM,Pave,Reg,AllPub,1Story,3,4,Gable,TA,PConc,TA,1,None,WD,Normal
1328,2789,75,RM,Pave,Reg,AllPub,2.5Unf,7,6,Gable,TA,BrkTil,TA,2,None,WD,Normal
1329,2790,90,RM,Pave,Reg,AllPub,2Story,5,7,Hip,TA,PConc,TA,0,None,WD,Normal
1330,2791,20,RM,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,2,None,WD,Normal
1331,2792,50,C (all),Pave,Reg,AllPub,1.5Unf,3,3,Gable,Fa,BrkTil,Fa,0,None,ConLD,Normal
1332,2793,70,RL,Pave,IR1,AllPub,2Story,6,7,Gambrel,TA,BrkTil,TA,1,GdPrv,WD,Normal
1333,2794,50,RM,Pave,Reg,AllPub,1.5Fin,3,5,Gable,TA,CBlock,TA,1,None,ConLI,Abnorml
1334,2795,50,RM,Pave,Reg,AllPub,1.5Fin,5,7,Gable,Gd,BrkTil,TA,1,None,WD,Normal
1335,2796,30,RL,Pave,IR2,AllPub,1Story,5,5,Gable,TA,BrkTil,TA,1,None,WD,Normal
1336,2797,50,RM,Pave,IR3,AllPub,1.5Fin,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1337,2798,50,RM,Pave,Reg,AllPub,1.5Fin,4,5,Gable,TA,BrkTil,Fa,2,None,WD,Abnorml
1338,2799,70,RM,Pave,Reg,AllPub,2Story,5,8,Gable,Gd,BrkTil,Fa,1,MnPrv,WD,Normal
1339,2800,30,RM,Pave,Reg,AllPub,1Story,5,4,Gable,TA,BrkTil,TA,0,None,WD,Abnorml
1340,2801,30,RM,Pave,Reg,AllPub,1Story,6,6,Gable,TA,BrkTil,TA,1,None,ConLI,Family
1341,2802,50,RL,Pave,Reg,AllPub,1.5Fin,5,5,Gable,Fa,CBlock,TA,1,GdWo,WD,Normal
1342,2803,90,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1343,2804,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,Slab,None,2,None,WD,Normal
1344,2805,30,RL,Pave,Reg,AllPub,1Story,5,7,Gable,TA,Slab,None,1,None,WD,Normal
1345,2806,30,RL,Pave,IR1,AllPub,1Story,5,3,Gable,TA,BrkTil,TA,1,None,WD,Normal
1346,2807,20,RL,Pave,Reg,AllPub,1Story,7,5,Shed,TA,PConc,Gd,1,None,WD,Normal
1347,2808,20,RL,Pave,IR1,AllPub,1Story,5,6,Hip,TA,CBlock,TA,2,None,WD,Normal
1348,2809,80,RL,Pave,IR1,AllPub,SLvl,6,7,Gable,Gd,CBlock,TA,1,GdPrv,WD,Normal
1349,2810,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,GdWo,WD,Abnorml
1350,2811,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
1351,2812,80,RL,Pave,IR1,AllPub,SLvl,6,6,Gable,TA,CBlock,Gd,2,GdPrv,WD,Normal
1352,2813,90,RL,Pave,IR1,AllPub,1Story,5,4,Gable,TA,CBlock,TA,2,None,WD,Normal
1353,2814,90,RL,Pave,Reg,AllPub,1Story,5,4,Gable,TA,CBlock,TA,2,None,WD,Normal
1354,2815,30,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,BrkTil,TA,1,None,WD,Normal
1355,2816,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1356,2817,20,RL,Pave,Reg,AllPub,1Story,5,6,Flat,TA,CBlock,TA,2,None,WD,Normal
1357,2818,85,RL,Pave,Reg,AllPub,SFoyer,5,7,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1358,2819,50,RL,Pave,Reg,AllPub,1.5Fin,7,5,Gable,TA,PConc,TA,1,None,WD,Normal
1359,2820,20,RL,Pave,Reg,AllPub,1Story,4,5,Gable,Gd,CBlock,TA,2,None,WD,Normal
1360,2821,50,RL,Pave,Reg,AllPub,1.5Fin,5,5,Gable,TA,BrkTil,TA,1,None,WD,Family
1361,2822,70,RL,Pave,Reg,AllPub,2Story,6,7,Gable,TA,PConc,TA,3,None,WD,Normal
1362,2823,75,RL,Pave,Reg,AllPub,2.5Unf,6,8,Gable,TA,BrkTil,TA,2,None,WD,Normal
1363,2824,80,RL,Pave,IR1,AllPub,SLvl,5,5,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
1364,2825,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,Slab,None,2,None,WD,Normal
1365,2826,20,RL,Pave,Reg,AllPub,1Story,5,8,Hip,TA,CBlock,TA,1,None,WD,Normal
1366,2827,50,RL,Pave,Reg,AllPub,1.5Fin,6,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1367,2828,60,RL,Pave,IR1,AllPub,2Story,6,4,Gable,TA,CBlock,TA,2,MnPrv,WD,Abnorml
1368,2829,90,RL,Pave,Reg,AllPub,SFoyer,6,8,Gable,Gd,PConc,TA,4,None,WD,Normal
1369,2830,60,RL,Pave,IR2,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,New,Partial
1370,2831,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Abnorml
1371,2832,20,RL,Pave,Reg,AllPub,1Story,6,5,Hip,TA,PConc,TA,2,None,New,Partial
1372,2833,20,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,3,None,New,Partial
1373,2834,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1374,2835,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1375,2836,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1376,2837,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,Fa,CBlock,Fa,2,None,COD,Abnorml
1377,2838,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,Gd,PConc,TA,2,None,WD,Normal
1378,2839,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1379,2840,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1380,2841,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1381,2842,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1382,2843,60,RL,Pave,IR1,AllPub,2Story,6,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1383,2844,80,RL,Pave,IR1,AllPub,SLvl,6,6,Gable,TA,CBlock,Gd,3,None,WD,Normal
1384,2845,20,RL,Pave,Reg,AllPub,1Story,5,8,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1385,2846,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1386,2847,60,RL,Pave,IR2,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1387,2848,20,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,WD,Normal
1388,2849,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1389,2850,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,3,None,WD,Normal
1390,2851,60,RL,Pave,IR2,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1391,2852,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
1392,2853,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,Gd,PConc,Gd,2,None,WD,Normal
1393,2854,120,RM,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1394,2855,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1395,2856,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,Gd,2,None,New,Partial
1396,2857,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1397,2858,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1398,2859,70,RL,Pave,Reg,AllPub,2Story,4,6,Gable,Gd,CBlock,TA,2,None,WD,Normal
1399,2860,90,RL,Pave,IR1,AllPub,SFoyer,6,5,Flat,TA,CBlock,TA,0,None,WD,AdjLand
1400,2861,20,RL,Pave,Reg,AllPub,1Story,5,4,Gable,TA,CBlock,TA,1,None,WD,Abnorml
1401,2862,60,RL,Pave,Reg,AllPub,2Story,7,5,Hip,TA,PConc,TA,2,None,WD,Normal
1402,2863,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,0,None,WD,Normal
1403,2864,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,ConLD,Normal
1404,2865,180,RM,Pave,Reg,AllPub,SFoyer,6,5,Gable,TA,PConc,TA,2,None,New,Partial
1405,2866,160,RM,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1406,2867,50,RL,Pave,Reg,AllPub,1.5Fin,4,7,Gable,Gd,CBlock,TA,1,None,WD,Normal
1407,2868,50,RL,Pave,Reg,AllPub,1.5Fin,6,3,Gable,Fa,BrkTil,Fa,2,GdPrv,WD,AdjLand
1408,2869,50,RL,Pave,Reg,AllPub,1.5Fin,4,5,Gable,TA,BrkTil,TA,1,None,WD,AdjLand
1409,2870,20,RL,Pave,IR1,AllPub,1Story,4,4,Hip,TA,CBlock,TA,2,MnPrv,WD,Abnorml
1410,2871,50,RL,Pave,Reg,AllPub,1.5Fin,4,4,Gable,TA,BrkTil,TA,0,None,COD,Abnorml
1411,2872,30,RL,Pave,Reg,AllPub,1Story,2,3,Gable,TA,BrkTil,TA,1,None,ConLD,Normal
1412,2873,50,RL,Pave,Reg,AllPub,1.5Fin,4,7,Gable,TA,BrkTil,TA,1,None,WD,Normal
1413,2874,50,RL,Pave,Reg,AllPub,1.5Fin,5,5,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1414,2875,190,RH,Pave,Reg,AllPub,1.5Fin,6,6,Gable,TA,CBlock,TA,1,None,WD,Abnorml
1415,2876,70,RL,Pave,Reg,AllPub,2Story,7,8,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1416,2877,70,RL,Pave,Reg,AllPub,2Story,6,8,Gable,TA,PConc,TA,1,None,WD,Normal
1417,2878,70,RL,Pave,Reg,AllPub,2.5Unf,7,8,Gable,TA,BrkTil,TA,1,None,WD,Abnorml
1418,2879,50,RL,Pave,Reg,AllPub,1.5Fin,5,5,Gable,TA,CBlock,Fa,1,None,WD,Normal
1419,2880,50,RL,Pave,Reg,AllPub,1.5Fin,5,4,Gable,TA,CBlock,Fa,1,None,WD,Normal
1420,2881,50,RL,Pave,Reg,AllPub,2Story,6,5,Gable,TA,PConc,Fa,1,MnPrv,WD,Normal
1421,2882,50,RL,Pave,Reg,AllPub,1.5Fin,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
